real,approx,threshold,abs_error_percentage,approx paths given
15348.33,15959.67,14.71,3.983104350766501,True
-1.0,-1.0,14.71,-0.0,False
14228.33,14228.33,7.05,0.0,False
1329.32,1849.98,7.05,39.167393855505075,True
7871.61,7871.61,7.05,0.0,False
6811.0,6811.0,10.55,0.0,False
8870.69,8982.72,9.01,1.2629231773401937,True
4926.65,5378.19,14.6,9.165254280291881,True
-1.0,-1.0,14.6,-0.0,False
8749.78,8932.24,13.09,2.0853095734978377,True
-1.0,-1.0,13.09,-0.0,False
16318.1,16625.38,13.09,1.8830623663294175,True
2214.21,2214.21,7.29,0.0,False
11066.72,11066.72,7.29,0.0,False
14672.18,14808.4,7.29,0.9284237243545223,True
17993.28,18336.89,13.86,1.909657383200843,True
11790.08,12103.31,13.86,2.6567249755726814,True
15024.18,15712.21,10.38,4.5794845375920605,True
5289.72,5289.72,10.38,0.0,False
-1.0,-1.0,10.38,-0.0,False
8355.85,8534.83,12.32,2.141972390600592,True
-1.0,-1.0,12.32,-0.0,False
18852.56,18852.56,6.16,0.0,False
6793.95,6793.95,11.49,0.0,False
9381.67,9792.47,11.49,4.378751331052992,True
7695.2,7695.2,13.39,0.0,False
13950.45,13991.61,13.39,0.29504424588454026,True
-1.0,-1.0,13.39,-0.0,False
8678.82,9120.44,13.39,5.088479770291363,True
-1.0,-1.0,7.64,-0.0,False
2449.92,2449.92,7.64,0.0,False
8062.84,8062.84,7.64,0.0,False
11825.71,11825.71,7.64,0.0,False
3550.97,3550.97,13.76,0.0,False
16235.15,16235.15,13.76,0.0,False
16563.92,17143.07,10.51,3.496454945447705,True
6314.97,6314.97,11.83,0.0,False
7511.96,7511.96,11.83,0.0,False
-1.0,-1.0,11.83,-0.0,False
-1.0,-1.0,11.96,-0.0,False
-1.0,-1.0,11.96,-0.0,False
11401.62,11403.14,12.24,0.013331438865692923,True
2611.83,2611.83,12.24,0.0,False
5093.37,5093.37,12.24,0.0,False
-1.0,-1.0,12.24,-0.0,False
11954.89,12704.93,13.89,6.273918036887006,True
8805.74,8830.3,13.89,0.2789089843670094,True
13754.41,14061.91,10.68,2.2356466035257054,True
4913.1,4913.1,10.68,0.0,False
16379.07,16450.99,11.0,0.439096969486069,True
9107.53,9122.05,11.0,0.1594285168426414,True
-1.0,-1.0,11.0,-0.0,False
4238.02,4407.41,14.24,3.9969136530738267,True
-1.0,-1.0,14.24,-0.0,False
-1.0,-1.0,14.24,-0.0,False
6729.25,6729.25,5.07,0.0,False
-1.0,-1.0,14.79,-0.0,False
3118.53,3679.41,14.79,17.98539696587814,True
15133.22,15302.76,14.79,1.120316760081469,True
15249.42,15384.01,14.79,0.8825909444424782,True
4848.91,4848.91,9.38,0.0,False
18679.04,18679.04,9.38,0.0,False
8374.36,8451.17,7.38,0.9172044192033718,True
11062.63,11192.16,8.35,1.1708788958864271,True
-1.0,-1.0,5.96,-0.0,False
12719.58,12719.58,5.96,0.0,False
1700.65,1700.65,14.3,0.0,False
2858.51,2858.51,14.3,0.0,False
6082.62,6299.8,14.3,3.5705008696910263,True
-1.0,-1.0,9.27,-0.0,False
8041.16,8043.96,9.27,0.03482084674350693,True
9456.38,9895.56,12.99,4.644271909546785,True
13188.75,13422.33,12.99,1.7710548763150407,True
9841.08,9928.98,12.99,0.8931946493677486,True
-1.0,-1.0,12.99,-0.0,False
-1.0,-1.0,5.86,-0.0,False
7796.45,7796.45,5.86,0.0,False
10235.99,10444.5,5.86,2.0370281721650785,True
4397.79,4397.79,5.86,0.0,False
12625.06,12625.06,7.32,0.0,False
-1.0,-1.0,6.36,-0.0,False
-1.0,-1.0,6.36,-0.0,False
-1.0,-1.0,6.36,-0.0,False
6187.79,6187.79,7.18,0.0,False
11726.72,12124.4,13.11,3.3912296021393904,True
9678.36,9766.56,13.11,0.9113114205299132,True
-1.0,-1.0,10.58,-0.0,False
13296.55,13406.37,10.58,0.8259285303330678,True
7837.63,8280.7,10.58,5.653111973900281,True
-1.0,-1.0,10.64,-0.0,False
9452.61,9452.61,10.64,0.0,False
13106.3,13437.44,10.64,2.5265711909539785,True
13074.9,13131.36,9.86,0.43181974623133595,True
6477.99,6477.99,9.86,0.0,False
10425.32,10425.32,9.86,0.0,False
6364.14,6656.84,11.61,4.5992074341544935,True
8788.95,9142.4,11.61,4.021527031101542,True
11304.37,11860.62,5.66,4.9206634248525125,True
9730.32,9730.32,5.66,0.0,False
6252.08,6252.08,5.66,0.0,False
4384.44,4437.05,5.66,1.1999251899900691,True
13332.3,13707.32,11.11,2.812867997269792,True
6080.1,6466.98,11.11,6.36305323925592,True
5736.67,5736.67,11.11,0.0,False
3634.08,3634.08,11.11,0.0,False
6546.21,6546.21,7.19,0.0,False
12790.31,12938.89,12.76,1.1616606634241073,True
-1.0,-1.0,12.76,-0.0,False
3921.86,3921.86,12.76,0.0,False
-1.0,-1.0,6.19,-0.0,False
18802.39,18947.14,6.19,0.7698489394167444,True
4907.76,4907.76,6.19,0.0,False
15643.16,15643.16,6.19,0.0,False
9726.26,10537.91,14.5,8.344934229601096,True
2305.76,2305.76,14.5,0.0,False
14541.28,14633.72,14.5,0.6357074480375777,True
14040.5,14040.5,12.22,0.0,False
-1.0,-1.0,12.22,-0.0,False
13178.66,13230.89,9.05,0.39632253962086866,True
-1.0,-1.0,9.05,-0.0,False
15482.55,15965.74,9.05,3.120868332412946,True
6399.81,6399.81,9.05,0.0,False
-1.0,-1.0,6.08,-0.0,False
-1.0,-1.0,6.08,-0.0,False
5285.88,5285.88,6.08,0.0,False
8865.82,10228.64,14.06,15.371618192113079,True
-1.0,-1.0,14.06,-0.0,False
6263.35,6263.35,14.06,0.0,False
10258.26,10258.26,14.06,0.0,False
10309.09,10727.9,13.4,4.062531222445429,True
-1.0,-1.0,13.4,-0.0,False
3572.2,3572.2,8.69,0.0,False
4269.33,4269.33,8.69,0.0,False
5541.28,5541.28,10.31,0.0,False
1154.61,1154.61,5.22,0.0,False
9355.32,9355.32,5.22,0.0,False
13085.71,13397.0,7.17,2.3788544908912157,True
5859.74,5859.74,7.17,0.0,False
-1.0,-1.0,7.17,-0.0,False
2336.77,2336.77,7.17,0.0,False
-1.0,-1.0,13.86,-0.0,False
2062.74,2537.19,13.86,23.000959888303925,True
7671.89,8118.95,13.86,5.827247262408605,True
7262.26,7262.26,13.86,0.0,False
11186.0,11288.96,13.08,0.9204362596102192,True
14530.65,14883.03,13.08,2.4250807775288856,True
8517.78,8517.78,13.08,0.0,False
3751.55,3751.55,13.08,0.0,False
10435.28,10435.28,11.28,0.0,False
4591.79,4591.79,11.28,0.0,False
4297.77,4297.77,11.28,0.0,False
-1.0,-1.0,11.28,-0.0,False
13358.82,13570.92,9.24,1.5877150826195754,True
-1.0,-1.0,9.24,-0.0,False
11202.27,13313.92,9.24,18.85019732607766,True
5853.24,5853.24,9.24,0.0,False
7117.83,7633.11,11.58,7.239285006806846,True
6122.39,6506.53,14.37,6.274347109543813,True
-1.0,-1.0,11.56,-0.0,False
7039.71,7512.31,14.58,6.713344725848088,True
9240.14,9240.14,14.58,0.0,False
11582.72,11585.07,10.11,0.020288844071171225,True
-1.0,-1.0,10.11,-0.0,False
3162.35,3653.39,10.11,15.52769301310734,True
10553.7,10649.64,10.11,0.9090650672275948,True
16045.83,16315.13,10.71,1.678317668827348,True
8562.35,8699.56,10.71,1.6024806273978418,True
7649.36,7685.37,10.71,0.470758337952459,True
-1.0,-1.0,10.71,-0.0,False
6233.23,6243.53,10.09,0.16524338104000946,True
3055.48,3055.48,10.09,0.0,False
8610.61,8865.92,14.16,2.9650628701102417,True
-1.0,-1.0,14.16,-0.0,False
-1.0,-1.0,9.6,-0.0,False
-1.0,-1.0,9.6,-0.0,False
-1.0,-1.0,9.6,-0.0,False
9414.14,9414.14,13.12,0.0,False
3572.93,3572.93,13.12,0.0,False
14170.21,14449.87,13.75,1.9735769618093288,True
-1.0,-1.0,13.75,-0.0,False
17365.86,18365.49,13.75,5.756294246297051,True
11639.67,12214.97,10.89,4.942579987233309,True
17672.9,18279.84,10.89,3.434297710053238,True
6171.1,6171.1,7.94,0.0,False
8640.15,8640.15,7.94,0.0,False
9653.18,11316.66,10.34,17.2324560403929,True
10800.41,10901.33,10.34,0.9344089715112673,True
5317.91,5317.91,10.34,0.0,False
11370.21,11915.5,10.34,4.795777738493844,True
-1.0,-1.0,13.93,-0.0,False
796.71,796.71,14.9,0.0,False
4752.99,4752.99,14.9,0.0,False
15003.25,15052.11,14.9,0.3256627730658396,True
6370.81,6370.81,14.9,0.0,False
13091.4,13091.4,5.49,0.0,False
13463.08,13692.88,5.49,1.7068902509678265,True
1539.9,1539.9,8.75,0.0,False
10952.04,11159.73,8.75,1.896359034481235,True
15063.8,15523.0,8.75,3.0483676097664647,True
12911.51,13022.85,12.76,0.8623313617075008,True
8966.32,9288.28,12.76,3.590770795599543,True
-1.0,-1.0,12.76,-0.0,False
8870.39,8870.39,8.08,0.0,False
-1.0,-1.0,8.08,-0.0,False
-1.0,-1.0,8.08,-0.0,False
7018.85,7818.89,10.78,11.398448463779678,True
1604.6,1604.6,10.78,0.0,False
11467.05,11467.05,10.78,0.0,False
-1.0,-1.0,10.78,-0.0,False
10327.27,10327.27,7.28,0.0,False
8097.95,8097.95,7.28,0.0,False
7651.46,7651.46,7.28,0.0,False
18392.62,18478.69,10.46,0.4679594315546111,True
6483.07,6483.07,5.38,0.0,False
16358.25,16742.09,5.38,2.34646126572219,True
5097.45,5097.45,8.82,0.0,False
-1.0,-1.0,5.31,-0.0,False
6825.15,6825.15,10.92,0.0,False
11213.15,11624.65,10.92,3.6697984063354188,True
7710.06,7710.06,10.92,0.0,False
6996.7,7248.23,10.92,3.594980490802804,True
9913.99,9913.99,10.29,0.0,False
8447.54,8559.06,11.31,1.3201476406148844,True
11028.74,11028.74,11.31,0.0,False
3280.47,3280.47,5.91,0.0,False
-1.0,-1.0,5.91,-0.0,False
6883.87,6883.87,13.82,0.0,False
-1.0,-1.0,12.07,-0.0,False
-1.0,-1.0,12.07,-0.0,False
10071.45,10402.67,12.07,3.2887022226193783,True
7909.96,8559.12,12.07,8.206868302747433,True
12057.13,12522.24,9.53,3.8575515068677255,True
9933.02,10234.8,9.53,3.038149525521934,True
13368.83,13368.83,9.53,0.0,False
-1.0,-1.0,12.2,-0.0,False
741.48,741.48,6.73,0.0,False
67.97,67.97,5.05,0.0,False
17712.15,17712.15,5.05,0.0,False
5119.38,5268.54,5.05,2.9136340728760093,True
19175.87,19692.77,5.05,2.695575220315957,True
3499.22,3499.22,10.19,0.0,False
9010.24,9010.24,5.13,0.0,False
9013.43,9013.43,5.13,0.0,False
10203.66,10231.34,5.13,0.2712752090916425,True
17850.66,17906.56,13.88,0.3131536873146509,True
4703.47,4703.47,13.88,0.0,False
14231.64,14851.7,13.88,4.356911782479049,True
13155.05,13467.78,7.93,2.3772619640366353,True
5826.82,5826.82,7.93,0.0,False
13308.3,13387.53,7.93,0.5953427560244463,True
7655.12,7655.12,7.93,0.0,False
-1.0,-1.0,12.6,-0.0,False
2138.69,2138.69,12.6,0.0,False
11816.14,12245.82,12.6,3.636382101092237,True
12270.55,13052.97,12.6,6.376405295606147,True
-1.0,-1.0,13.47,-0.0,False
6543.04,6543.04,13.47,0.0,False
9390.07,9747.73,13.47,3.8089172924163495,True
18897.67,18897.67,13.47,0.0,False
-1.0,-1.0,9.92,-0.0,False
-1.0,-1.0,9.92,-0.0,False
17185.39,17203.25,9.92,0.1039254855432468,True
14890.33,15068.11,12.51,1.1939292144633507,True
11866.51,12139.27,12.51,2.2985696721276954,True
10697.79,10982.57,6.62,2.6620451513817227,True
8218.6,8218.6,6.62,0.0,False
10382.65,10960.83,6.62,5.5687131897925894,True
-1.0,-1.0,5.37,-0.0,False
18489.38,18489.38,5.37,0.0,False
6796.4,6796.4,5.37,0.0,False
4771.92,4771.92,5.37,0.0,False
16938.6,17030.68,5.02,0.5436104518673429,True
4388.19,4388.19,5.02,0.0,False
12153.78,12153.78,5.02,0.0,False
-1.0,-1.0,5.02,-0.0,False
-1.0,-1.0,12.94,-0.0,False
391.12,391.12,12.94,0.0,False
-1.0,-1.0,12.55,-0.0,False
5714.6,6269.82,12.55,9.71581563014033,True
4202.18,4202.18,5.72,0.0,False
7191.97,7191.97,8.04,0.0,False
6859.74,6859.74,8.04,0.0,False
3512.97,3512.97,8.04,0.0,False
6792.96,7320.88,14.02,7.771575277934804,True
13655.93,14048.88,14.02,2.8775044980458957,True
2938.7,3242.36,14.02,10.333140504304636,True
14196.93,14452.21,13.79,1.7981352306449272,True
5126.26,5126.26,13.79,0.0,False
13183.9,13395.77,13.79,1.6070358543374934,True
11137.53,11683.27,7.48,4.900009248011003,True
4419.44,4419.44,7.48,0.0,False
15233.6,15553.85,12.34,2.1022607919336203,True
-1.0,-1.0,12.34,-0.0,False
14410.16,14669.32,13.94,1.7984533134954774,True
-1.0,-1.0,13.94,-0.0,False
7137.41,7462.68,13.94,4.5572553629397845,True
10128.87,10527.67,9.55,3.937260523631948,True
14545.38,14743.74,9.55,1.3637319891264483,True
9760.0,9760.0,9.55,0.0,False
-1.0,-1.0,13.84,-0.0,False
11000.77,11452.95,13.84,4.110439541959338,True
15147.16,15147.16,13.84,0.0,False
14415.49,14900.97,13.84,3.367766201495749,True
12325.94,12703.37,9.67,3.0620788353667168,True
8874.25,9039.54,9.67,1.8625799363326576,True
-1.0,-1.0,5.55,-0.0,False
-1.0,-1.0,5.55,-0.0,False
7878.5,8198.46,5.55,4.0611791584692405,True
11175.0,11175.0,5.55,0.0,False
12026.57,12386.69,10.33,2.9943699658339895,True
6712.05,6839.73,7.01,1.9022504301964287,True
-1.0,-1.0,7.01,-0.0,False
12746.16,12746.16,7.01,0.0,False
12542.35,12717.91,12.04,1.3997376887106443,True
-1.0,-1.0,13.92,-0.0,False
1500.15,1500.15,13.92,0.0,False
-1.0,-1.0,8.45,-0.0,False
5119.07,5119.07,8.45,0.0,False
2502.21,2502.21,8.45,0.0,False
-1.0,-1.0,8.45,-0.0,False
9825.69,10382.35,12.26,5.665352764029802,True
12767.16,12989.41,12.26,1.7407943505055157,True
5399.84,5399.84,12.26,0.0,False
4002.16,4002.16,12.26,0.0,False
9992.85,10270.79,12.43,2.7813886929154394,True
13624.39,13908.1,9.28,2.0823684583309854,True
10762.75,11410.35,14.63,6.017049545887439,True
7946.23,8324.93,14.63,4.76578201235052,True
3479.29,3479.29,8.17,0.0,False
6514.49,6792.29,10.76,4.264339956005768,True
7892.44,8473.99,11.03,7.3684437258946565,True
-1.0,-1.0,5.12,-0.0,False
-1.0,-1.0,5.12,-0.0,False
5342.4,5342.4,5.12,0.0,False
10724.57,10724.57,5.12,0.0,False
-1.0,-1.0,11.21,-0.0,False
13595.62,14321.18,12.65,5.336718737358057,True
17241.62,18192.95,10.17,5.517636973787857,True
-1.0,-1.0,10.17,-0.0,False
5316.82,5376.46,10.17,1.1217231352575474,True
12539.39,12539.39,11.27,0.0,False
5152.01,5152.01,11.27,0.0,False
3672.33,3672.33,11.27,0.0,False
8395.35,8698.15,13.08,3.6067585032190355,True
-1.0,-1.0,13.08,-0.0,False
-1.0,-1.0,13.08,-0.0,False
3892.15,3892.15,13.08,0.0,False
14131.51,14134.37,12.77,0.020238460008877905,True
4280.23,4507.45,12.77,5.308593229803078,True
5225.8,5639.64,12.77,7.919170270580583,True
4065.62,4065.62,12.77,0.0,False
12107.62,12583.86,12.0,3.933390707670044,True
11243.83,11258.82,14.3,0.133317561720515,True
12872.92,13242.64,11.28,2.8720756440652107,True
13168.04,13237.24,11.28,0.5255148070631538,True
5786.93,5787.87,11.28,0.01624350043977722,True
9546.32,10073.37,10.26,5.520975622019805,True
7376.08,7721.1,10.26,4.67755230420495,True
3946.37,3946.37,10.26,0.0,False
12300.62,12301.36,7.86,0.006015956919242946,True
11921.7,12089.76,7.86,1.4096982812853829,True
10116.15,10148.01,7.86,0.31494194925935837,True
5311.73,5311.73,14.97,0.0,False
10752.73,10925.02,14.97,1.6022907670889244,True
11532.3,12113.56,14.97,5.040278175212232,True
13162.26,13627.19,6.93,3.532296125437427,True
8479.42,8479.42,6.93,0.0,False
-1.0,-1.0,6.93,-0.0,False
12103.17,12446.58,6.93,2.8373558332238566,True
7624.15,7624.15,11.86,0.0,False
14679.64,14771.82,11.86,0.6279445544986136,True
8959.85,8959.85,5.92,0.0,False
6746.62,6746.62,5.92,0.0,False
-1.0,-1.0,5.37,-0.0,False
12330.24,12330.24,5.37,0.0,False
7375.04,7375.04,5.37,0.0,False
4370.16,4370.16,5.37,0.0,False
5370.06,5820.04,13.91,8.379422203848739,True
9046.07,9175.21,13.91,1.4275812590439763,True
9608.89,9806.87,13.91,2.060383665543069,True
12041.85,12365.39,9.52,2.686796463998464,True
-1.0,-1.0,9.52,-0.0,False
4804.72,4804.72,13.82,0.0,False
17829.82,17829.82,13.82,0.0,False
13804.33,14325.42,13.82,3.774830071434109,True
4173.85,4173.85,7.88,0.0,False
4938.14,4938.14,7.88,0.0,False
7161.92,7161.92,7.88,0.0,False
14334.38,14791.42,7.88,3.1884183341030505,True
14481.32,15055.83,8.39,3.967248841956398,True
-1.0,-1.0,8.39,-0.0,False
13332.16,13662.42,13.65,2.4771679907831903,True
1989.82,1989.82,13.65,0.0,False
10931.88,11642.39,13.65,6.499431021928527,True
11733.1,12573.92,13.65,7.166222055552239,True
8348.11,8585.89,14.29,2.848309377811251,True
13733.49,14569.18,14.29,6.085051942368622,True
-1.0,-1.0,11.18,-0.0,False
14385.36,15078.46,9.34,4.818092838830578,True
-1.0,-1.0,9.34,-0.0,False
-1.0,-1.0,9.34,-0.0,False
4628.7,4628.7,6.61,0.0,False
-1.0,-1.0,6.61,-0.0,False
-1.0,-1.0,6.61,-0.0,False
11204.58,11343.42,12.42,1.2391361389717432,True
13644.06,13805.77,12.42,1.185204403967741,True
1255.06,1255.06,12.42,0.0,False
9224.34,9241.51,13.3,0.18613797843531432,True
-1.0,-1.0,13.3,-0.0,False
12495.84,12495.84,13.3,0.0,False
9626.92,9796.46,13.3,1.7611032396654285,True
12093.65,12341.94,11.28,2.0530609038627783,True
17455.45,17931.46,11.28,2.7269993039423124,True
16010.08,16367.49,12.88,2.232406084166974,True
12601.4,13043.34,12.88,3.507070642944439,True
8920.35,8920.35,6.38,0.0,False
4265.02,4265.02,6.38,0.0,False
9325.36,9325.36,6.38,0.0,False
-1.0,-1.0,6.38,-0.0,False
-1.0,-1.0,12.15,-0.0,False
1048.49,1207.21,12.15,15.137960304819314,True
9305.83,9623.79,12.15,3.416782812494973,True
6423.35,6423.35,12.15,0.0,False
7254.47,7316.13,12.55,0.8499587151094409,True
9101.24,9554.76,12.55,4.983057253736859,True
-1.0,-1.0,12.55,-0.0,False
1781.64,1781.64,13.19,0.0,False
22140.61,22403.57,13.19,1.1876818208712367,True
8579.84,8979.44,13.19,4.657429509175,True
-1.0,-1.0,13.19,-0.0,False
8031.28,8296.05,9.55,3.2967347670607863,True
-1.0,-1.0,9.55,-0.0,False
5929.83,5929.83,10.5,0.0,False
-1.0,-1.0,8.72,-0.0,False
10674.78,10674.78,8.72,0.0,False
12272.93,12548.95,8.72,2.249014701460861,True
-1.0,-1.0,11.0,-0.0,False
10956.78,11138.78,6.79,1.6610719572721182,True
4203.93,4203.93,6.79,0.0,False
7786.94,8175.02,6.79,4.983729167041236,True
9504.38,9504.38,6.79,0.0,False
8265.73,8265.73,5.74,0.0,False
9861.46,9861.46,5.74,0.0,False
-1.0,-1.0,5.74,-0.0,False
6849.21,6849.21,5.74,0.0,False
12631.86,12740.67,13.94,0.8613933339983145,True
9392.43,9976.41,13.94,6.21756031186817,True
15212.21,15214.06,13.94,0.012161283600478589,True
11191.97,11205.33,13.94,0.11937129924401675,True
1190.07,1190.07,6.21,0.0,False
9714.63,9714.63,6.21,0.0,False
891.87,891.87,6.21,0.0,False
17418.6,17432.96,6.21,0.08244060946345047,True
9531.0,9531.0,8.19,0.0,False
4400.37,4400.37,8.19,0.0,False
15074.2,15212.78,9.75,0.9193191015111908,True
8680.72,9019.28,8.35,3.9001373157987045,True
-1.0,-1.0,8.35,-0.0,False
7072.76,7072.76,8.35,0.0,False
10095.47,10495.37,8.35,3.961182589815051,True
2865.14,2865.14,8.22,0.0,False
6491.93,6491.93,7.3,0.0,False
17438.96,17585.68,7.3,0.8413345749975983,True
-1.0,-1.0,12.85,-0.0,False
2946.7,2946.7,12.85,0.0,False
3954.7,4389.9,12.85,11.004627405365763,True
3929.15,3929.15,12.85,0.0,False
-1.0,-1.0,11.51,-0.0,False
11930.78,12177.36,11.51,2.0667550654693145,True
18894.87,19165.29,14.64,1.4311821145104566,True
17374.71,17630.34,5.9,1.4712763551161487,True
13966.71,13966.71,5.9,0.0,False
20101.19,20258.19,5.9,0.7810482861959914,True
7677.58,7970.52,7.34,3.815525204556651,True
11340.91,11555.82,7.34,1.894997844088348,True
14466.85,14466.85,7.34,0.0,False
-1.0,-1.0,7.34,-0.0,False
8442.77,8442.77,6.19,0.0,False
-1.0,-1.0,6.19,-0.0,False
4042.46,4042.46,6.19,0.0,False
-1.0,-1.0,9.5,-0.0,False
13345.95,13621.91,14.28,2.067743397809816,True
2851.91,2851.91,14.28,0.0,False
-1.0,-1.0,11.16,-0.0,False
5791.03,5791.03,10.28,0.0,False
10997.73,10997.73,10.28,0.0,False
11113.92,11491.94,10.28,3.4013201462670275,True
9392.6,10019.29,10.28,6.672167450972047,True
-1.0,-1.0,11.22,-0.0,False
12668.85,13125.07,8.29,3.6011161234050397,True
6906.55,7076.88,8.29,2.4662096126141115,True
4308.26,4308.26,8.29,0.0,False
9064.54,9064.54,9.21,0.0,False
10522.08,10522.08,9.21,0.0,False
14121.9,14121.9,9.35,0.0,False
4110.2,4110.2,11.9,0.0,False
-1.0,-1.0,11.9,-0.0,False
10874.28,11245.07,11.9,3.4097889699363915,True
4951.47,4951.47,13.52,0.0,False
9824.97,10460.47,13.52,6.468213134493032,True
9689.21,9689.21,14.33,0.0,False
3087.24,3325.67,14.33,7.7230795143882665,True
-1.0,-1.0,14.33,-0.0,False
13047.14,13047.14,5.1,0.0,False
6999.49,6999.49,5.1,0.0,False
-1.0,-1.0,5.1,-0.0,False
8588.83,8588.83,5.1,0.0,False
7670.5,7670.5,10.62,0.0,False
9357.45,9431.19,10.62,0.7880352018979506,True
8448.51,8448.51,5.43,0.0,False
12750.87,13171.73,5.43,3.300637525125727,True
3857.44,3857.44,5.43,0.0,False
15496.84,15741.4,5.43,1.578128186133428,True
-1.0,-1.0,8.85,-0.0,False
8157.52,8157.52,8.85,0.0,False
12613.71,12613.71,8.85,0.0,False
4990.22,4990.22,8.85,0.0,False
-1.0,-1.0,14.93,-0.0,False
5675.29,5675.29,7.19,0.0,False
8645.59,8645.59,7.19,0.0,False
-1.0,-1.0,9.4,-0.0,False
2603.15,2603.15,9.55,0.0,False
11995.77,12181.18,7.44,1.545628167262292,True
14475.42,14475.42,7.44,0.0,False
15089.5,16532.42,7.44,9.562410948010195,True
8378.26,8378.26,7.44,0.0,False
10398.44,10890.27,11.07,4.729844091998414,True
15696.04,16252.37,11.07,3.5443971855321466,True
-1.0,-1.0,5.88,-0.0,False
3021.67,3211.86,5.88,6.29420155079807,True
10187.19,10388.38,5.88,1.9749312617119998,True
9767.58,9874.78,5.88,1.097508287620892,True
-1.0,-1.0,8.96,-0.0,False
12835.06,13835.65,8.96,7.795756311228777,True
8115.0,8115.0,6.67,0.0,False
-1.0,-1.0,14.31,-0.0,False
9768.91,10517.15,14.31,7.659401100020369,True
8388.41,8388.41,14.31,0.0,False
12118.46,12534.77,14.31,3.435337493377882,True
12409.02,12727.06,11.2,2.562974352527428,True
14216.51,14442.97,11.2,1.5929366630769375,True
4543.42,4543.42,6.79,0.0,False
8367.16,8367.16,6.79,0.0,False
-1.0,-1.0,6.79,-0.0,False
6119.72,6119.72,6.79,0.0,False
7786.49,7786.49,11.05,0.0,False
12552.93,12552.93,11.05,0.0,False
-1.0,-1.0,12.33,-0.0,False
13720.32,13720.32,8.39,0.0,False
2892.8,2892.8,8.39,0.0,False
5077.35,5077.35,8.39,0.0,False
7548.81,7548.81,12.48,0.0,False
6323.83,6607.34,12.48,4.4832008450575085,True
5224.78,5485.9,12.48,4.997722392138997,True
7953.3,8289.24,12.48,4.223907057447847,True
7371.51,7640.33,12.73,3.6467426619512104,True
3900.36,3900.36,11.23,0.0,False
-1.0,-1.0,11.23,-0.0,False
6695.3,7226.72,11.23,7.937209684405479,True
3559.54,3559.54,11.81,0.0,False
7897.09,7945.73,10.67,0.6159230805271235,True
